ID ,name,city_code,city,zip_code,street,house_NO,latitude ,longtitude
,OX - Balíkovna,523704.0,Šumperk,78718,Jesenická,464,,
,OX - Balíkovna,535532.0,Hanušovice,78841,Školní,197,,
,OX - Balíkovna,541354.0,Zábřeh,78916,U Nádraží,1626,,
,OX - Balíkovna,540471.0,Mohelnice,78966,Nádraží,339,,
,OX - Balíkovna,540650.0,Písařov,78999,,80,,
,OX - Balíkovna,536385.0,Jeseník,79017,Nádražní,282,,
,OX - Balíkovna,551872.0,Hlinka,79387,,52,,
,OX - Balíkovna,597520.0,Krnov,79418,Nádražní,1096,,
,OX - Balíkovna,597970.0,Vysoká,79440,,90,,
,OX - Balíkovna,589250.0,Prostějov,79630,Janáčkova,3160,,
,OX - Balíkovna,589586.0,Jesenec,79871,,117,,
