id2,id,accessPointType,name,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,ID,ulice,cislo,psc,mesto
734,4273999,ParcelBox,PBOX PRG Českobrodská (Nord),50.092954194,14.527372194,PBOX,PRG,Českobrodská,Nord,"""50.092954194,14.527372194"",","Českobrodská 50/792, 198 00 Praha 9, Czechia",1191,Českobrodská,50/792,19800,Praha 9
185,4495327,ParcelBox,PBOX PRG Českomoravská (OCHarfa),50.104298611,14.49079,PBOX,PRG,Českomoravská,OCHarfa,"""50.104298611,14.49079"",","Českomoravská 2420/15a, 190 00 Praha 9, Czechia",1192,Českomoravská,2420/15a,19000,Praha 9
1161,4393529,ParcelBox,PBOX PRG Čimelická (Komterm),50.014361111,14.45325,PBOX,PRG,Čimelická,Komterm,"""50.014361111,14.45325"",","Čimelická 964/15, 142 00 Praha 4-Lhotka, Czechia",1193,Čimelická,964/15,14200,Praha 4-Lhotka
1496,4564247,ParcelBox,PBOX PRG ČS exilu (OC),50.006122805,14.4165025,PBOX,PRG,ČS exilu,OC,"""50.006122805,14.4165025"",","Čs. exilu 24, 143 00 Praha 12, Czechia",1194,Čs. exilu,24,14300,Praha 12
954,4327795,ParcelBox,PBOX PRG Ďáblická (Avant),50.131335805,14.480471388,PBOX,PRG,Ďáblická,Avant,"""50.131335805,14.480471388"",","Ďáblická 553, 182 00 Praha-Praha 8, Czechia",1195,Ďáblická,553,18200,Praha-Praha 8
1095,4360753,ParcelBox,PBOX PRG Dobronická (OC Kunra),50.011430805,14.475862805,PBOX,PRG,Dobronická,OC Kunra,"""50.011430805,14.475862805"",","Dobronická 1256, 148 00 Praha-Kunratice, Czechia",1196,Dobronická,1256,14800,Praha-Kunratice
1876,4583958,ParcelBox,PBOX PRG Dobřejovická (Sídliště),50.022606888,14.442747805,PBOX,PRG,Dobřejovická,Sídliště,"""50.022606888,14.442747805"",","Dobřejovická 572/5, 142 00 Praha 4-Lhotka, Czechia",1197,Dobřejovická,572/5,14200,Praha 4-Lhotka
993,4331762,ParcelBox,PBOX PRG Donovalská (Medovník),50.035514694,14.500011388,PBOX,PRG,Donovalská,Medovník,"""50.035514694,14.500011388"",","Donovalská 1725/47, 149 00 Praha 11-Chodov, Czechia",1198,Donovalská,1725/47,14900,Praha 11-Chodov
2656,4359596,ParcelBox,PBOX PRG DUBEČSKÁ (U Školky),50.066496888,14.500778611,PBOX,PRG,DUBEČSKÁ,U Školky,"""50.066496888,14.500778611"",","Dubečská 1390/24, 100 00 Praha-Strašnice, Czechia",1199,Dubečská,1390/24,10000,Praha-Strašnice
473,4549799,ParcelBox,PBOX PRG Duhová (Parkoviš),50.049446111,14.451092805,PBOX,PRG,Duhová,Parkoviš,"""50.049446111,14.451092805"",","Duhová 425/1, 140 00 Praha 4, Czechia",1200,Duhová,425/1,14000,Praha 4
1150,4391825,ParcelBox,PBOX PRG Dvořišťská (Bytovky),50.095055,14.540689694,PBOX,PRG,Dvořišťská,Bytovky,"""50.095055,14.540689694"",","Dvořišťská 964, 198 00 Praha 14-Kyje, Czechia",1201,Dvořišťská,964,19800,Praha 14-Kyje
841,4301600,ParcelBox,PBOX PRG E. Přemyslovny (Pošta),49.965391694,14.383801888,PBOX,PRG,E. Přemyslovny,Pošta,"""49.965391694,14.383801888"",","Elišky Přemyslovny 379, 156 00 Zbraslav, Czechia",1202,Elišky Přemyslovny,379,15600,Zbraslav
1741,4572494,ParcelBox,PBOX PRG Evropská (zastávka),50.09381,14.33732,PBOX,PRG,Evropská,zastávka,"""50.09381,14.33732"",","Komenského 297, 250 70 Odolena Voda-Praha 6, Czechia",1203,Komenského,297,25070,Odolena Voda-Praha 6
420,4545531,ParcelBox,PBOX PRG Fajtlova (OC Šestk),50.093955805,14.290675,PBOX,PRG,Fajtlova,OC Šestk,"""50.093955805,14.290675"",","Fajtlova 1090/1, 161 00 Praha-Praha 6, Czechia",1204,Fajtlova,1090/1,16100,Praha-Praha 6
884,4305105,ParcelBox,PBOX PRG Hábova (Paprsek),50.046516111,14.311289388,PBOX,PRG,Hábova,Paprsek,"""50.046516111,14.311289388"",","Hábova 2345, 155 00 Praha 13, Czechia",1205,Hábova,2345,15500,Praha 13
726,4273150,ParcelBox,PBOX PRG Hartigova (Centrum),50.092855611,14.486176388,PBOX,PRG,Hartigova,Centrum,"""50.092855611,14.486176388"",","Hartigova 2427/205, 130 00 Praha 3-Žižkov, Czechia",1206,Hartigova,2427/205,13000,Praha 3-Žižkov
735,4274000,ParcelBox,PBOX PRG Hartigova (POL),50.092556888,14.491145805,PBOX,PRG,Hartigova,POL,"""50.092556888,14.491145805"",","Hartigova 2495/221, 130 00 Praha 3-Žižkov, Czechia",1207,Hartigova,2495/221,13000,Praha 3-Žižkov
1757,4572831,ParcelBox,PBOX PRG Helsinská (Siko),50.049627805,14.291556888,PBOX,PRG,Helsinská,Siko,"""50.049627805,14.291556888"",","Helsinská 166/2, 155 00 Praha-Praha 13, Czechia",1208,Helsinská,166/2,15500,Praha-Praha 13
848,4301872,ParcelBox,PBOX PRG Hloubětínská (TJSlavoj),50.100619694,14.533918611,PBOX,PRG,Hloubětínská,TJSlavoj,"""50.100619694,14.533918611"",","Hloubětínská 1061, 198 00 Praha 9, Czechia",1209,Hloubětínská,1061,19800,Praha 9
686,4264447,ParcelBox,PBOX PRG Hofbauerova (Best),50.071268305,14.3035875,PBOX,PRG,Hofbauerova,Best,"""50.071268305,14.3035875"",","Hofbauerova 626/2, 163 00 Praha 17-Řepy, Czechia",1210,Hofbauerova,626/2,16300,Praha 17-Řepy
3598,4679428,ParcelBox,PBOX PRG Högerova (Albert),50.031291694,14.374548111,PBOX,PRG,Högerova,Albert,"""50.031291694,14.374548111"",","Štěpařská 1098/22, 152 00 Praha 5-Barrandov, Czechia",1211,Štěpařská,1098/22,15200,Praha 5-Barrandov
1131,4388707,ParcelBox,PBOX PRG Hornoměcholupsk (LIDL),50.047082194,14.5462575,PBOX,PRG,Hornoměcholupsk,LIDL,"""50.047082194,14.5462575"",","Hornoměcholupská 576, 109 00 Praha 15-Horní Měcholupy, Czechia",1212,Hornoměcholupská,576,10900,Praha 15-Horní Měcholupy
287,4535769,ParcelBox,PBOX PRG Hrozenkovská (Potravin),50.059948611,14.293532,PBOX,PRG,Hrozenkovská,Potravin,"""50.059948611,14.293532"",","Sídliště Zličín, 155 21 Praha-Zličín, Czechia",1213,Sídliště Zličín,,15521,Praha-Zličín
695,4266480,ParcelBox,PBOX PRG Hviezdoslavova (Palas),50.033948611,14.5273275,PBOX,PRG,Hviezdoslavova,Palas,"""50.033948611,14.5273275"",","Poliklinika Háje, 149 00 Praha-Praha 11, Czechia",1214,Poliklinika Háje,,14900,Praha-Praha 11
724,4272970,ParcelBox,PBOX PRG Chabařovická (Beach),50.132378305,14.475231111,PBOX,PRG,Chabařovická,Beach,"""50.132378305,14.475231111"",","Chabařovická 1125/4, 182 00 Praha 8, Czechia",1215,Chabařovická,1125/4,18200,Praha 8
236,4505988,ParcelBox,PBOX PRG Chilská (Opatov),50.028084194,14.508166388,PBOX,PRG,Chilská,Opatov,"""50.028084194,14.508166388"",","OC OPATOV, Chilská 1, 149 00 Praha 11-Chodov, Czechia",1216,Chilská,1,14900,Praha 11-Chodov
18,4453581,ParcelBox,PBOX PRG Chlumecká (Makro),50.111911111,14.578148305,PBOX,PRG,Chlumecká,Makro,"""50.111911111,14.578148305"",","Chlumecká 2424, 198 00 Praha 20, Czechia",1217,Chlumecká,2424,19800,Praha 20
1437,4561017,ParcelBox,PBOX PRG Chodovská (Baumax),50.055871111,14.472461111,PBOX,PRG,Chodovská,Baumax,"""50.055871111,14.472461111"",","Chodovská 1549/18, 101 00 Praha-Praha 10, Czechia",1218,Chodovská,1549/18,10100,Praha-Praha 10
694,4266479,ParcelBox,PBOX PRG Cholupická (Squash),50.019257805,14.438813611,PBOX,PRG,Cholupická,Squash,"""50.019257805,14.438813611"",","Cholupická 431/24, 142 00 Praha 12-Kamýk, Czechia",1219,Cholupická,431/24,14200,Praha 12-Kamýk
471,4549794,ParcelBox,PBOX PRG Chvalkovická,50.110918111,14.6107075,PBOX,PRG,Chvalkovická,chybi,"""50.110918111,14.6107075"",","Ratibořická 1167/10, 193 00 Praha-Praha 20, Czechia",1220,Ratibořická,1167/10,19300,Praha-Praha 20
1056,4341011,ParcelBox,PBOX PRG Jablonecká (Jizerka),50.125745,14.493994194,PBOX,PRG,Jablonecká,Jizerka,"""50.125745,14.493994194"",","Jablonecká 423/70, 190 00 Praha-Praha 9, Czechia",1221,Jablonecká,423/70,19000,Praha-Praha 9
725,4272971,ParcelBox,PBOX PRG Jankovcova (AC),50.110564194,14.4500975,PBOX,PRG,Jankovcova,AC,"""50.110564194,14.4500975"",","Jankovcova 24/18, 170 00 Praha 7-Holešovice, Czechia",1222,Jankovcova,24/18,17000,Praha 7-Holešovice
1436,4561016,ParcelBox,PBOX PRG Jeremiášova (Baumax),50.054385,14.309004194,PBOX,PRG,Jeremiášova,Baumax,"""50.054385,14.309004194"",","Jeremiášova 1102/9, 155 00 Praha 13-Stodůlky, Czechia",1223,Jeremiášova,1102/9,15500,Praha 13-Stodůlky
1035,4338894,ParcelBox,PBOX PRG Jeremiášova (Makro),50.042376111,14.315785305,PBOX,PRG,Jeremiášova,Makro,"""50.042376111,14.315785305"",","Jeremiášova 1422/7B, 155 00 Řeporyje-Stodůlky, Czechia",1224,Jeremiášova,1422/7B,15500,Řeporyje-Stodůlky
1503,4566270,ParcelBox,PBOX PRG Jinonická (Košíře),50.06105,14.37537,PBOX,PRG,Jinonická,Košíře,"""50.06105,14.37537"",","Pod Šmukýřkou, 158 00 Praha-Praha 5, Czechia",1225,Pod Šmukýřkou,,15800,Praha-Praha 5
1113,4365699,ParcelBox,PBOX PRG Jiřinková (Netuková),50.058885305,14.504823305,PBOX,PRG,Jiřinková,Netuková,"""50.058885305,14.504823305"",","Jiřinková 1248/26, 106 00 Praha 10-Záběhlice, Czechia",1226,Jiřinková,1248/26,10600,Praha 10-Záběhlice
1524,4566945,ParcelBox,PBOX PRG JoséMartího (podchod),50.092795305,14.341195611,PBOX,PRG,JoséMartího,podchod,"""50.092795305,14.341195611"",","José Martího 1b, 162 00 Praha 6, Czechia",1227,José Martího,1b,16200,Praha 6
1052,4340729,ParcelBox,PBOX PRG K Barrandovu (LIDL),50.032991111,14.384344194,PBOX,PRG,K Barrandovu,LIDL,"""50.032991111,14.384344194"",","1247, K Barrandovu, Barrandov, 152 00 Praha-Praha 5, Czechia",1228,K Barrandovu,,15200,Praha-Praha 5
989,4331134,ParcelBox,PBOX PRG K Hájům (Office),50.055816111,14.323956694,PBOX,PRG,K Hájům,Office,"""50.055816111,14.323956694"",","K Hájům 1233/2, 155 00 Praha 5-Stodůlky-Praha 13, Czechia",1229,K Hájům,1233/2,15500,Praha 5-Stodůlky-Praha 13
1493,4564242,ParcelBox,PBOX PRG K Horkám (Squash),50.041224388,14.511059194,PBOX,PRG,K Horkám,Squash,"""50.041224388,14.511059194"",","1, K Horkám 2284, Chodov, 149 00 Praha-Praha 11, Czechia",1230,K Horkám,2284,14900,Praha-Praha 11
1777,4574082,ParcelBox,PBOX PRG K Nouzovu (Pekař),49.989365305,14.412746888,PBOX,PRG,K Nouzovu,Pekař,"""49.989365305,14.412746888"",","K Nouzovu 1, 143 00 Praha 12, Czechia",1231,K Nouzovu,1,14300,Praha 12
1694,4570255,ParcelBox,PBOX PRG K Řeporyjím (uBeránků),50.045335611,14.27985,PBOX,PRG,K Řeporyjím,uBeránků,"""50.045335611,14.27985"",","K Řeporyjím 14, 155 00 Praha-Praha 13, Czechia",1232,K Řeporyjím,14,15500,Praha-Praha 13
260,4507030,ParcelBox,PBOX PRG K Závěrce (Kmochová),50.056583888,14.402411888,PBOX,PRG,K Závěrce,Kmochová,"""50.056583888,14.402411888"",","Smíchov 2192, 150 00 Praha 5, Czechia",1233,Smíchov,2192,15000,Praha 5
231,4505378,ParcelBox,PBOX PRG Kakosova (hřiště),50.038641888,14.322974388,PBOX,PRG,Kakosova,hřiště,"""50.038641888,14.322974388"",","Kakosova 1037/1, 155 00 Řeporyje, Czechia",1234,Kakosova,1037/1,15500,Řeporyje
1898,4585700,ParcelBox,PBOX PRG Ke Krči (BUS),50.034642194,14.414621111,PBOX,PRG,Ke Krči,BUS,"""50.034642194,14.414621111"",","Branické náměstí, 147 00 Praha-Praha 4, Czechia",1235,Branické náměstí,,14700,Praha-Praha 4
803,4298794,ParcelBox,PBOX PRG Ke Smíchovu (Tenis),50.021476888,14.363678888,PBOX,PRG,Ke Smíchovu,Tenis,"""50.021476888,14.363678888"",","Ke Smíchovu 461/85, 154 00 Slivenec, Czechia",1236,Ke Smíchovu,461/85,15400,Slivenec
807,4298891,ParcelBox,PBOX PRG Ke Stadionu (Plovárna),50.147557805,14.524788305,PBOX,PRG,Ke Stadionu,Plovárna,"""50.147557805,14.524788305"",","Koupaliště Čakovice, 196 00 Praha-Praha-Čakovice, Czechia",1237,Koupaliště Čakovice,,19600,Praha-Praha-Čakovice
894,4305370,ParcelBox,PBOX PRG Kladenská (DanceTým),50.095096888,14.355180805,PBOX,PRG,Kladenská,DanceTým,"""50.095096888,14.355180805"",","Kladenská 699/107, 160 00 Praha-Praha 6, Czechia",1238,Kladenská,699/107,16000,Praha-Praha 6
885,4305106,ParcelBox,PBOX PRG Klapkova (Admira),50.12935,14.455171388,PBOX,PRG,Klapkova,Admira,"""50.12935,14.455171388"",","Líbeznická, 182 00 Praha-Praha 8, Czechia",1239,Líbeznická,,18200,Praha-Praha 8
1734,4571814,ParcelBox,PBOX PRG Komořanská (Pivnice),49.990730305,14.409883111,PBOX,PRG,Komořanská,Pivnice,"""49.990730305,14.409883111"",","Komořanská 2168/48, 143 00 Praha 12, Czechia",1240,Komořanská,2168/48,14300,Praha 12
1133,4389565,ParcelBox,PBOX PRG Kpt.Stránského (Večerka),50.102681888,14.577677805,PBOX,PRG,Kpt.Stránského,Večerka,"""50.102681888,14.577677805"",","Kpt. Stránského 198/00, 198 00 Praha 14-Černý Most, Czechia",1241,Kpt. Stránského,198/00,19800,Praha 14-Černý Most
3586,4676912,ParcelBox,PBOX PRG Krejnická (OC),50.032663305,14.481760805,PBOX,PRG,Krejnická,OC,"""50.032663305,14.481760805"",","1, Krejnická 2021, 148 00 Praha 11-Chodov, Czechia",1242,Krejnická,2021,14800,Praha 11-Chodov
1057,4341013,ParcelBox,PBOX PRG Křivenická (OK Sklo),50.142826111,14.434678111,PBOX,PRG,Křivenická,OK Sklo,"""50.142826111,14.434678111"",","Křivenická 429/13, 181 00 Praha 8-Čimice, Czechia",1243,Křivenická,429/13,18100,Praha 8-Čimice
1674,4569203,ParcelBox,PBOX PRG Lažanského (Potravin),50.030381694,14.5026375,PBOX,PRG,Lažanského,Potravin,"""50.030381694,14.5026375"",","Lažanského 69/18, 149 00 Praha 11-Chodov, Czechia",1244,Lažanského,69/18,14900,Praha 11-Chodov
792,4298091,ParcelBox,PBOX PRG Lehárova (U školy),50.008556888,14.405249694,PBOX,PRG,Lehárova,U školy,"""50.008556888,14.405249694"",","Darwinova 1808/11, 143 00 Praha 12, Czechia",1245,Darwinova,1808/11,14300,Praha 12
617,4560161,ParcelBox,PBOX PRG Leopoldova (Potravin),50.038551111,14.51169,PBOX,PRG,Leopoldova,Potravin,"""50.038551111,14.51169"",","Leopoldova 946/1, 149 00 Praha 11-Chodov, Czechia",1246,Leopoldova,946/1,14900,Praha 11-Chodov
941,4324910,ParcelBox,PBOX PRG Lhotecká (LIDL),50.015425,14.425329694,PBOX,PRG,Lhotecká,LIDL,"""50.015425,14.425329694"",","Lhotecká 1015, 143 00 Praha-Praha 12, Czechia",1247,Lhotecká,1015,14300,Praha-Praha 12
668,4262971,ParcelBox,PBOX PRG Libušská (CIB),50.002867194,14.4649175,PBOX,PRG,Libušská,CIB,"""50.002867194,14.4649175"",","Libušská 400, 142 00 Praha-Praha-Libuš, Czechia",1248,Libušská,400,14200,Praha-Praha-Libuš
1495,4564245,ParcelBox,PBOX PRG Libušská (SAPA),50.001718111,14.474068111,PBOX,PRG,Libušská,SAPA,"""50.001718111,14.474068111"",","2F2F+PC, Libušská 319/126, 142 00 Praha-Libuš-SAPA, Czechia",1249,Libušská,319/126,14200,Praha-Libuš-SAPA
1916,4586828,ParcelBox,PBOX PRG Lipová alej (roddům),50.02718,14.372246111,PBOX,PRG,Lipová alej,roddům,"""50.02718,14.372246111"",","Hlubočepy 696, 154 00 Praha 5, Czechia",1250,Hlubočepy,696,15400,Praha 5
691,4266083,ParcelBox,PBOX PRG Lodžská (DDK Real),50.128374388,14.416519,PBOX,PRG,Lodžská,DDK Real,"""50.128374388,14.416519"",","Ratibořská 598/24, 181 00 Praha 8, Czechia",1251,Ratibořská,598/24,18100,Praha 8
985,4330841,ParcelBox,PBOX PRG Lodžská (LIDL),50.130642,14.418957,PBOX,PRG,Lodžská,LIDL,"""50.130642,14.418957"",","Poznaňská 443/17, 181 00 Praha 8-Bohnice, Czechia",1252,Poznaňská,443/17,18100,Praha 8-Bohnice
1896,4585694,ParcelBox,PBOX PRG Lysinská (Kronen),50.013507194,14.4104825,PBOX,PRG,Lysinská,Kronen,"""50.013507194,14.4104825"",","Barunčina 1852/38, 143 00 Praha 12-Modřany, Czechia",1253,Barunčina,1852/38,14300,Praha 12-Modřany
125,4487953,ParcelBox,PBOX PRG Maďarská (Výměník),50.107207805,14.401539388,PBOX,PRG,Maďarská,Výměník,"""50.107207805,14.401539388"",","Chittussiho 1, 160 00 Praha 6, Czechia",1254,Chittussiho,1,16000,Praha 6
1445,4561204,ParcelBox,PBOX PRG Makovského,50.065262194,14.308224388,PBOX,PRG,Makovského,chybi,"""50.065262194,14.308224388"",","Makovského 1179, 163 00 Praha 17, Czechia",1255,Makovského,1179,16300,Praha 17
526,4553982,ParcelBox,PBOX PRG Matějovského,49.984775805,14.365252194,PBOX,PRG,Matějovského,chybi,"""49.984775805,14.365252194"",","Matějovského 153/11, 153 00 Praha 16, Czechia",1256,Matějovského,153/11,15300,Praha 16
1447,4561207,ParcelBox,PBOX PRG Matějská (Albert),50.112538305,14.380055611,PBOX,PRG,Matějská,Albert,"""50.112538305,14.380055611"",","Matějská 2352/76, 160 00 Praha-Praha 6, Czechia",1257,Matějská,2352/76,16000,Praha-Praha 6
801,4298542,ParcelBox,PBOX PRG Městská (FK Dubeč),50.062088888,14.586590805,PBOX,PRG,Městská,FK Dubeč,"""50.062088888,14.586590805"",","Za pavilónem 666, 10700 Praha - Dubeč, 107 00 Praha-Praha-Dubeč, Czechia",1258,Za pavilónem,666,10700,Praha-Praha-Dubeč
43,4455852,ParcelBox,PBOX PRG Mezi Vodami (Kytary),50.010669694,14.401121111,PBOX,PRG,Mezi Vodami,Kytary,"""50.010669694,14.401121111"",","Mezi Vodami 23, Belárie, 143 00 Praha-Praha 12, Czechia",1259,Mezi Vodami,23,14300,Praha-Praha 12
310,4538024,ParcelBox,PBOX PRG Milevská (Autopark),50.048586111,14.430924194,PBOX,PRG,Milevská,Autopark,"""50.048586111,14.430924194"",","2, Milevská 922, 140 00 Praha 4, Czechia",1260,Milevská,922,14000,Praha 4
469,4549790,ParcelBox,PBOX PRG Mírová (Mírová),50.011783611,14.625108111,PBOX,PRG,Mírová,Mírová,"""50.011783611,14.625108111"",","Mírová 29/42, 103 00 Praha-Kolovraty, Czechia",1261,Mírová,29/42,10300,Praha-Kolovraty
869,4304064,ParcelBox,PBOX PRG Mladobolesavská (Billa),50.129566388,14.5416625,PBOX,PRG,Mladobolesavská,Billa,"""50.129566388,14.5416625"",","Mladoboleslavská 1148, 197 00 Praha 9, Czechia",1262,Mladoboleslavská,1148,19700,Praha 9
385,4542839,ParcelBox,PBOX PRG Modřanská (Baumax),50.024225305,14.4048825,PBOX,PRG,Modřanská,Baumax,"""50.024225305,14.4048825"",","Modřanská 307/98, 147 00 Praha 4-Hodkovičky, Czechia",1263,Modřanská,307/98,14700,Praha 4-Hodkovičky
1004,4334124,ParcelBox,PBOX PRG Moravanů (TJ Sokol),50.078473111,14.330442805,PBOX,PRG,Moravanů,TJ Sokol,"""50.078473111,14.330442805"",","Moravanů 2145/21, 169 00 Praha 6-Břevnov, Czechia",1264,Moravanů,2145/21,16900,Praha 6-Břevnov
1874,4583951,ParcelBox,PBOX PRG Moravcových (AFICITY),50.111776694,14.515913888,PBOX,PRG,Moravcových,AFICITY,"""50.111776694,14.515913888"",","Moravcových 1015/4, 190 00 Praha-Praha 9, Czechia",1265,Moravcových,1015/4,19000,Praha-Praha 9
795,4298105,ParcelBox,PBOX PRG Mukařovského (Living),50.045841388,14.322601694,PBOX,PRG,Mukařovského,Living,"""50.045841388,14.322601694"",","Mukařovského 2590, 155 00 Praha-Praha 13, Czechia",1266,Mukařovského,2590,15500,Praha-Praha 13
1906,4586310,ParcelBox,PBOX PRG Na Bambouzku (Potrav),49.959990305,14.359155805,PBOX,PRG,Na Bambouzku,Potrav,"""49.959990305,14.359155805"",","Na Bambouzku 264, 155 31 Praha-Praha-Lipence, Czechia",1267,Na Bambouzku,264,15531,Praha-Praha-Lipence
1017,4336749,ParcelBox,PBOX PRG Na Baních (LIDL),49.963600305,14.381284194,PBOX,PRG,Na Baních,LIDL,"""49.963600305,14.381284194"",","Na Baních 1475, 156 00 Zbraslav, Czechia",1268,Na Baních,1475,15600,Zbraslav
200,4496486,ParcelBox,PBOX PRG Na břev. pláni (MASANTA),50.074771694,14.325450805,PBOX,PRG,Na břev. pláni,MASANTA,"""50.074771694,14.325450805"",","Na Břevnovské Pláni 75, 169 00 Praha 6, Czechia",1269,Na Břevnovské Pláni,75,16900,Praha 6
1726,4571380,ParcelBox,PBOX PRG Na Farkáně IV (Farkán),50.058676111,14.380528111,PBOX,PRG,Na Farkáně IV,Farkán,"""50.058676111,14.380528111"",","Na Farkáně IV 258/48, 150 00 Praha 5-Radlice, Czechia",1270,Na Farkáně IV,258/48,15000,Praha 5-Radlice
291,4535863,ParcelBox,PBOX PRG Na Harfě (Neptun),50.103065611,14.501924194,PBOX,PRG,Na Harfě,Neptun,"""50.103065611,14.501924194"",","Na Harfě 929, 190 00 Praha-Praha 9, Czechia",1271,Na Harfě,929,19000,Praha-Praha 9
802,4298543,ParcelBox,PBOX PRG Na Hřebenech (Stadión),50.052855,14.430014388,PBOX,PRG,Na Hřebenech,Stadión,"""50.052855,14.430014388"",","Na Hřebenech II 1749/31, Nusle, 140 00 Praha-Praha 4, Czechia",1272,Na Hřebenech II,1749/31,14000,Praha-Praha 4
1917,4586829,ParcelBox,PBOX PRG Na Petřinách,50.088283888,14.343785305,PBOX,PRG,Na Petřinách,chybi,"""50.088283888,14.343785305"",","Na Petřinách 392/72, 162 00 Praha 6, Czechia",1273,Na Petřinách,392/72,16200,Praha 6
891,4305359,ParcelBox,PBOX PRG Na Průhonu (Tenis),50.139781111,14.431491888,PBOX,PRG,Na Průhonu,Tenis,"""50.139781111,14.431491888"",","Na Průhonu 812/3, 181 00 Praha 8-Čimice, Czechia",1274,Na Průhonu,812/3,18100,Praha 8-Čimice
779,4296972,ParcelBox,PBOX PRG Na Rozdílu (HCHvězda),50.095835305,14.364194194,PBOX,PRG,Na Rozdílu,HCHvězda,"""50.095835305,14.364194194"",","Na Rozdílu 752/1, 160 00 Praha 6-Vokovice, Czechia",1275,Na Rozdílu,752/1,16000,Praha 6-Vokovice
676,4263522,ParcelBox,PBOX PRG Nad Lávkou (SKAritma),50.098304194,14.340976888,PBOX,PRG,Nad Lávkou,SKAritma,"""50.098304194,14.340976888"",","Nad Lávkou 672/5, 160 00 Praha-Praha 6, Czechia",1276,Nad Lávkou,672/5,16000,Praha-Praha 6
889,4305356,ParcelBox,PBOX PRG Náchodská (EGLO),50.113648888,14.600321111,PBOX,PRG,Náchodská,EGLO,"""50.113648888,14.600321111"",","63A, Náchodská 2528, 193 00 Praha 20, Czechia",1277,Náchodská,2528,19300,Praha 20
519,4553961,ParcelBox,PBOX PRG Náchodská (zastávka),50.117760611,14.627925305,PBOX,PRG,Náchodská,zastávka,"""50.117760611,14.627925305"",","Náchodská 121/218, 193 00 Praha-Praha 20, Czechia",1278,Náchodská,121/218,19300,Praha-Praha 20
913,4308525,ParcelBox,PBOX PRG Nár. Hrdinů (Camping),50.088159194,14.583666888,PBOX,PRG,Nár. Hrdinů,Camping,"""50.088159194,14.583666888"",","Nad Rybníkem 0, 190 12 Praha-Praha-Dolní Počernice, Czechia",1279,Nad Rybníkem,0,19012,Praha-Praha-Dolní Počernice
774,4296588,ParcelBox,PBOX PRG Nárožní (LIDL),50.053699194,14.330195611,PBOX,PRG,Nárožní,LIDL,"""50.053699194,14.330195611"",","Nárožní 1488, 158 00 Praha 13-Stodůlky, Czechia",1280,Nárožní,1488,15800,Praha 13-Stodůlky
1903,4586297,ParcelBox,PBOX PRG Nebušická,50.111213611,14.3254725,PBOX,PRG,Nebušická,chybi,"""50.111213611,14.3254725"",","Nebušická 491, 164 00 Praha-Praha-Nebušice, Czechia",1281,Nebušická,491,16400,Praha-Praha-Nebušice
